state,region,year,total_damages_cr,crops_damage_cr,houses_damage_cr,public_util_damage_cr,deflator_index,total_damages_cr_real_2022,crops_damage_cr_real_2022,houses_damage_cr_real_2022,public_util_damage_cr_real_2022
Punjab,Indo_Gangetic_Plain,1978,24.97,22.05,2.52,0.4,4.81658175141862,518.417443919552,457.7935377823838,52.31926146084386,8.304644676324422
Punjab,Indo_Gangetic_Plain,1979,0.44,0.44,0.0,0.0,5.57413581029161,7.893600281278067,7.893600281278067,0.0,0.0
Punjab,Indo_Gangetic_Plain,1980,5.09,4.32,0.75,0.02,6.21562524163142,81.89039400103896,69.50225974154978,12.066364538463501,0.3217697210256934
Punjab,Indo_Gangetic_Plain,1981,2.62,1.63,0.88,0.11,6.88862716034943,38.0337030733871,23.662189316649226,12.774678894878111,1.5968348618597639
Punjab,Indo_Gangetic_Plain,1982,0.01,0.0,0.01,0.0,7.44632098471959,0.13429450624705477,0.0,0.13429450624705477,0.0
Punjab,Indo_Gangetic_Plain,1983,8.35,7.35,0.79,0.21,8.08319436421132,103.30074502439251,90.92939831488442,9.773363900511388,2.5979828089966976
Punjab,Indo_Gangetic_Plain,1984,1.14,0.56,0.58,0.0,8.72364467527372,13.067932526312237,6.419335276083205,6.648597250229033,0.0
Punjab,Indo_Gangetic_Plain,1985,237.65,42.12,140.34,55.19,9.35120495613869,2541.38371594553,450.4232363375793,1500.7691592501396,590.191320357811
Punjab,Indo_Gangetic_Plain,1986,71.77,5.95,2.0,63.82,9.98609570765228,718.699300518451,59.582845730594734,20.02784730440159,639.0886074834548
Punjab,Indo_Gangetic_Plain,1987,0.0,0.0,0.0,0.0,10.9175880607911,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,1988,1270.95,519.9,293.43,457.62,11.8163801753813,10755.8319987702,4399.824584885814,2483.247793696951,3872.7596201874335
Punjab,Indo_Gangetic_Plain,1989,0.0,0.0,0.0,0.0,12.8133055864533,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,1990,40.32,4.43,1.25,34.64,14.1802679594129,284.3387735366134,31.240594413868983,8.815066143868224,244.28311297887623
Punjab,Indo_Gangetic_Plain,1991,0.0,0.0,0.0,0.0,16.1303127348422,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,1992,0.0,0.0,0.0,0.0,17.5764198477346,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,1993,825.21,348.21,0.0,477.0,19.3097682064243,4273.536539529538,1803.2842045413656,0.0,2470.252334988172
Punjab,Indo_Gangetic_Plain,1994,0.0,0.0,0.0,0.0,21.2368917187623,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,1995,479.85,182.54,109.84,187.47,23.1615279764214,2071.7545081157455,788.1172614597232,474.2346882805741,809.4025583754482
Punjab,Indo_Gangetic_Plain,1996,0.0,0.0,0.0,0.0,24.9160179568326,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,1997,0.0,0.0,0.0,0.0,26.5296468670007,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,1998,9.45,9.26,0.16,0.03,28.6547160249704,32.97886460213057,32.315797483145936,0.5583723107239039,0.10469480826073198
Punjab,Indo_Gangetic_Plain,1999,2.61,2.49,0.12,0.0,29.5339560481166,8.837285447800486,8.43097347318897,0.40631197461151664,0.0
Punjab,Indo_Gangetic_Plain,2000,10.24,10.07,0.15,0.03,30.6104599330265,33.452617250457486,32.89725153438544,0.4900285730047483,0.09800571460094966
Punjab,Indo_Gangetic_Plain,2001,5.79,5.72,0.06,0.0,31.594774786071,18.325815072917067,18.104259450273855,0.18990481940846698,0.0
Punjab,Indo_Gangetic_Plain,2002,3.01,2.97,0.05,0.0,32.768736707346,9.185584500501133,9.063516932388163,0.15258446014121485,0.0
Punjab,Indo_Gangetic_Plain,2003,0.0,0.0,0.0,0.0,34.0361652784497,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,2004,0.0,0.0,0.0,0.0,35.9848763872227,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,2005,0.0,0.0,0.0,0.0,38.0079113271814,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,2006,0.0,0.0,0.0,0.0,41.2009324749758,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,2007,0.0,0.0,0.0,0.0,44.062097550747,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,2008,0.0,0.0,0.0,0.0,48.113153416174,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,2009,0.0,0.0,0.0,0.0,51.5004952392024,0.0,0.0,0.0,0.0
Punjab,Indo_Gangetic_Plain,2010,268.48,132.02,3.13,133.32,56.9214532589359,471.6675078176299,231.9336426627067,5.498805495639084,234.2174915906079
Punjab,Indo_Gangetic_Plain,2011,97.22,59.56,6.47,31.19,61.8927332933406,157.0782139144281,96.23100617921557,10.45356967729222,50.393638057920306
Punjab,Indo_Gangetic_Plain,2012,0.13,0.0,0.13,0.0,66.8035425735272,0.1946004582869475,0.0,0.1946004582869475,0.0
Punjab,Indo_Gangetic_Plain,2013,331.97,136.46,26.51,169.0,70.9363464075585,467.98294078002795,192.36964815749198,37.37153284959045,238.2417597729455
Punjab,Indo_Gangetic_Plain,2014,120.3,49.71,21.59,49.0,73.2997730356476,164.12056274921198,67.81739961981154,29.454388609771296,66.84877451962916
Punjab,Indo_Gangetic_Plain,2015,164.54,63.86,2.68,98.0,74.9707059453487,219.4723898157562,85.17993687634734,3.5747295776481502,130.7177233617607
Punjab,Indo_Gangetic_Plain,2016,1.66,1.14,0.03,0.5,77.3982386243201,2.1447516500438732,1.4729017355722986,0.038760571988744705,0.646009533145745
Punjab,Indo_Gangetic_Plain,2017,18.64,18.23,0.41,0.0,80.4703743512893,23.163804257487403,22.654299979291594,0.5095042781958066,0.0
Punjab,Indo_Gangetic_Plain,2018,124.52,120.41,4.11,,83.5960370388638,148.95442943319267,144.03792842957543,4.916501003617266,
Punjab,Indo_Gangetic_Plain,2019,,,,,85.6069540558026,,,,
Punjab,Indo_Gangetic_Plain,2020,0.0,,,,89.7288072623215,0.0,,,
Punjab,Indo_Gangetic_Plain,2021,46.61,44.45,2.16,0.0,97.2255663027036,47.940065326936434,45.718427457247905,2.221637869688537,0.0
Punjab,Indo_Gangetic_Plain,2022,,,,,100.0,,,,
Punjab,Indo_Gangetic_Plain,2023,,,,,103.511128102947,,,,
Tripura,Northeast,1953,0.0,0.0,0.0,0.0,,,,,
Tripura,Northeast,1954,0.04,0.03,0.0,0.01,,,,,
Tripura,Northeast,1955,0.07,0.06,0.0,0.01,,,,,
Tripura,Northeast,1956,0.16,0.13,0.03,0.0,,,,,
Tripura,Northeast,1957,0.0,0.0,0.0,0.0,,,,,
Tripura,Northeast,1958,0.48,0.18,0.0,0.3,,,,,
Tripura,Northeast,1959,0.01,0.0,0.0,0.01,,,,,
Tripura,Northeast,1960,0.0,0.0,0.0,0.0,1.4807409657796,0.0,0.0,0.0,0.0
Tripura,Northeast,1961,0.0,0.0,0.0,0.0,1.51250919184727,0.0,0.0,0.0,0.0
Tripura,Northeast,1962,0.02,0.02,0.0,0.0,1.57914454981879,1.2665085031193024,1.2665085031193024,0.0,0.0
Tripura,Northeast,1963,0.46,0.32,0.05,0.09,1.71106034615808,26.883914470512888,18.70185354470462,2.9221646163600967,5.259896309448173
Tripura,Northeast,1964,0.12,0.05,0.01,0.06,1.85738469964291,6.460697130921262,2.6919571378838594,0.5383914275767719,3.230348565460631
Tripura,Northeast,1965,0.06,0.05,0.01,0.0,2.01155449102702,2.9827678180055845,2.4856398483379873,0.4971279696675975,0.0
Tripura,Northeast,1966,0.56,0.52,0.03,0.01,2.2785019847826,24.577551555366835,22.822012158554916,1.3166545476089373,0.43888484920297915
Tripura,Northeast,1967,0.01,0.01,0.0,0.0,2.4748223801352,0.4040694023242872,0.4040694023242872,0.0,0.0
Tripura,Northeast,1968,1.3,0.97,0.21,0.12,2.53459883367324,51.29016800327289,38.270356125519,8.285334831297929,4.734477046455959
Tripura,Northeast,1969,0.45,0.33,0.02,0.11,2.61933970726728,17.179902200218184,12.598594946826669,0.763551208898586,4.199531648942223
Tripura,Northeast,1970,0.02,0.01,0.0,0.01,2.66026017117103,0.7518061660561616,0.3759030830280808,0.0,0.3759030830280808
Tripura,Northeast,1971,0.02,0.02,0.0,0.0,2.80191479682417,0.7137975795220111,0.7137975795220111,0.0,0.0
Tripura,Northeast,1972,0.0,0.0,0.0,0.0,3.10563122882567,0.0,0.0,0.0,0.0
Tripura,Northeast,1973,12.1,11.59,0.31,0.2,3.65935644592502,330.6592341796683,316.72235736713685,8.47143492526423,5.465441887267246
Tripura,Northeast,1974,0.0,0.0,0.0,0.0,4.26928025708201,0.0,0.0,0.0,0.0
Tripura,Northeast,1975,0.47,0.45,0.0,0.02,4.19889342115158,11.193425335170778,10.717109363461383,0.0,0.47631597170939477
Tripura,Northeast,1976,5.76,3.01,0.22,2.54,4.45006531955297,129.43630230979662,67.63945658897359,4.943747657665844,57.077813865778374
Tripura,Northeast,1977,1.03,0.92,0.09,0.02,4.70092570737406,21.910578131117898,19.570613476338316,1.9145165357287481,0.42544811905083296
Tripura,Northeast,1978,1.08,0.61,0.06,0.41,4.81658175141862,22.42254062607594,12.664583131394743,1.2456967014486633,8.512260793232532
Tripura,Northeast,1979,0.0,0.0,0.0,0.0,5.57413581029161,0.0,0.0,0.0,0.0
Tripura,Northeast,1980,0.0,0.0,0.0,0.0,6.21562524163142,0.0,0.0,0.0,0.0
Tripura,Northeast,1981,0.0,0.0,0.0,0.0,6.88862716034943,0.0,0.0,0.0,0.0
Tripura,Northeast,1982,3.62,3.22,0.0,0.4,7.44632098471959,48.61461126143382,43.24283101155164,0.0,5.371780249882191
Tripura,Northeast,1983,20.46,15.43,0.0,5.03,8.08319436421132,253.11775367653544,190.88987972770974,0.0,62.227873948825675
Tripura,Northeast,1984,15.22,7.52,0.85,6.85,8.72364467527372,174.46836232497566,86.2025022788316,9.74363390119772,78.52222614494633
Tripura,Northeast,1985,6.22,2.43,1.68,2.11,9.35120495613869,66.51549216571091,25.985955942552653,17.96559917015986,22.563937052998394
Tripura,Northeast,1986,0.5,0.44,0.05,0.0,9.98609570765228,5.006961826100397,4.40612640696835,0.5006961826100398,0.0
Tripura,Northeast,1987,0.0,0.0,0.0,0.0,10.9175880607911,0.0,0.0,0.0,0.0
Tripura,Northeast,1988,9.63,4.21,1.1,4.32,11.8163801753813,81.49703933920061,35.628508371550836,9.309111450999032,36.55941951665074
Tripura,Northeast,1989,0.0,0.0,0.0,0.0,12.8133055864533,0.0,0.0,0.0,0.0
Tripura,Northeast,1990,0.0,0.0,0.0,0.0,14.1802679594129,0.0,0.0,0.0,0.0
Tripura,Northeast,1991,0.0,0.0,0.0,0.0,16.1303127348422,0.0,0.0,0.0,0.0
Tripura,Northeast,1992,3.7,0.0,2.93,0.77,17.5764198477346,21.050930917975816,0.0,16.67006151072139,4.380869407254426
Tripura,Northeast,1993,80.05,41.34,13.1,25.61,19.3097682064243,414.55702183606536,214.08853569897494,67.84131150596447,132.62717463112597
Tripura,Northeast,1994,0.0,0.0,0.0,0.0,21.2368917187623,0.0,0.0,0.0,0.0
Tripura,Northeast,1995,0.0,0.0,0.0,0.0,23.1615279764214,0.0,0.0,0.0,0.0
Tripura,Northeast,1996,0.0,0.0,0.0,0.0,24.9160179568326,0.0,0.0,0.0,0.0
Tripura,Northeast,1997,0.0,0.0,0.0,0.0,26.5296468670007,0.0,0.0,0.0,0.0
Tripura,Northeast,1998,31.78,7.82,1.7,22.26,28.6547160249704,110.90670021753542,27.290446686630805,5.932705801441479,77.68354772946313
Tripura,Northeast,1999,32.42,10.51,0.13,21.78,29.5339560481166,109.77195180754475,35.586157109725335,0.44017130582914304,73.74562339199028
Tripura,Northeast,2000,0.0,0.0,0.0,0.0,30.6104599330265,0.0,0.0,0.0,0.0
Tripura,Northeast,2001,28.52,9.19,8.0,11.32,31.594774786071,90.26809082549131,29.087088172730194,25.3206425877956,35.82870926173077
Tripura,Northeast,2002,14.97,4.7,7.34,2.94,32.768736707346,45.68378736627973,14.342939253274196,22.399398748730338,8.971966256303434
Tripura,Northeast,2003,4.29,1.56,0.04,2.69,34.0361652784497,12.604240121951257,4.583360044345912,0.11752205241912593,7.903358025186218
Tripura,Northeast,2004,9.52,4.78,2.13,2.62,35.9848763872227,26.45555843393228,13.283358121239107,5.919153305070982,7.280836459758674
Tripura,Northeast,2005,5.62,3.6,0.13,1.89,38.0079113271814,14.786395262874787,9.471712268033672,0.3420340541234382,4.9726489407176775
Tripura,Northeast,2006,4.26,1.71,0.17,2.39,41.2009324749758,10.339571810874414,4.150391501548181,0.41261202062174895,5.8008395840351765
Tripura,Northeast,2007,5.87,4.96,0.89,0.02,44.062097550747,13.322107494404756,11.256840404130765,2.019876604773464,0.04539048550052728
Tripura,Northeast,2008,3.41,3.18,0.21,0.02,48.113153416174,7.087458954319287,6.609419200802151,0.4364710792982552,0.04156867421888145
Tripura,Northeast,2009,4.38,1.01,0.32,3.05,51.5004952392024,8.504772584528324,1.9611461895830151,0.6213532481847177,5.92227314676059
Tripura,Northeast,2010,4.95,3.88,0.99,0.08,56.9214532589359,8.696193994700788,6.816410646351325,1.7392387989401576,0.14054454940930566
Tripura,Northeast,2011,7.5,5.85,0.6,1.05,61.8927332933406,12.117739193151724,9.451836570658346,0.969419135452138,1.6964834870412415
Tripura,Northeast,2012,0.0,0.0,0.0,0.0,66.8035425735272,0.0,0.0,0.0,0.0
Tripura,Northeast,2013,4.22,2.16,1.85,0.2,70.9363464075585,5.94899542154929,3.0449834385181203,2.6079719265085752,0.2819429109739
Tripura,Northeast,2014,4.96,1.45,2.97,0.54,73.2997730356476,6.766733094231849,1.9781780214992302,4.051854292312217,0.736700780420403
Tripura,Northeast,2015,310.76,247.91,20.74,42.12,74.9707059453487,414.5085684887832,330.67582447565405,27.664138597172624,56.18194395915674
Tripura,Northeast,2016,89.36,89.12,0.24,,77.3982386243201,115.45482376380755,115.1447391878976,0.31008457590995764,
Tripura,Northeast,2017,132.82,14.39,20.55,97.89,80.4703743512893,165.05453226821226,17.88235747131136,25.53734857786299,121.64725315265245
Tripura,Northeast,2018,946.18,24.28,115.94,805.95,83.5960370388638,1131.8479123120644,29.044439018936064,138.69078500228366,964.1007260012982
Tripura,Northeast,2019,437.65,2.61,81.71,353.33,85.6069540558026,511.23183253865017,3.048817737749062,95.44785339137006,412.7351614095311
Tripura,Northeast,2020,137.92,137.72,0.2,0.0,89.7288072623215,153.70760428899038,153.48471043126276,0.2228938577276543,0.0
Tripura,Northeast,2021,38.12,37.36,0.65,0.11,97.2255663027036,39.20779425579955,38.42610685720543,0.6685484330081246,0.1131389655859903
Tripura,Northeast,2022,,,,,100.0,,,,
Tripura,Northeast,2023,,,,,103.511128102947,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1953,12.93,10.82,1.11,1.0,,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1954,8.51,6.82,0.19,1.5,,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1955,29.8,26.38,2.82,0.6,,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1956,28.58,21.48,6.6,0.5,,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1957,15.29,10.67,4.62,0.0,,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1958,0.0,0.0,0.0,0.0,,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1959,0.01,0.0,0.0,0.01,,,,,
Uttar Pradesh,Indo_Gangetic_Plain,1960,0.0,0.0,0.0,0.0,1.4807409657796,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1961,0.3,0.0,0.03,0.27,1.51250919184727,19.834590203951194,0.0,1.9834590203951195,17.851131183556078
Uttar Pradesh,Indo_Gangetic_Plain,1962,20.63,19.35,1.17,0.1,1.57914454981879,1306.4035209675603,1225.346976767925,74.09074743247918,6.332542515596511
Uttar Pradesh,Indo_Gangetic_Plain,1963,21.5,18.31,2.74,0.46,1.71106034615808,1256.5307850348415,1070.0966825110672,160.1346209765333,26.883914470512888
Uttar Pradesh,Indo_Gangetic_Plain,1964,11.53,11.21,0.32,0.0,1.85738469964291,620.765315996018,603.5367903135614,17.228525682456702,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1965,0.13,0.11,0.01,0.01,2.01155449102702,6.462663605678768,5.468407666343572,0.4971279696675975,0.4971279696675975
Uttar Pradesh,Indo_Gangetic_Plain,1966,7.62,6.91,0.71,0.0,2.2785019847826,334.4302550926701,303.2694307992586,31.160824293411515,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1967,61.61,55.55,5.0,1.05,2.4748223801352,2489.4715877199333,2244.605529911415,202.0347011621436,42.427287244050156
Uttar Pradesh,Indo_Gangetic_Plain,1968,8.83,8.31,0.39,0.13,2.53459883367324,348.3786026683843,327.8625354670752,15.387050400981867,5.129016800327289
Uttar Pradesh,Indo_Gangetic_Plain,1969,38.45,34.6,2.77,1.09,2.61933970726728,1467.9271991075316,1320.9435913945538,105.75184243245415,41.61354088497294
Uttar Pradesh,Indo_Gangetic_Plain,1970,69.08,43.0,20.8,5.28,2.66026017117103,2596.7384975579816,1616.3832570207474,781.878412698408,198.47682783882664
Uttar Pradesh,Indo_Gangetic_Plain,1971,174.48,108.12,20.26,46.1,2.80191479682417,6227.170083750024,3858.789714895992,723.0769480557973,1645.3034207982355
Uttar Pradesh,Indo_Gangetic_Plain,1972,3.85,2.84,1.01,0.0,3.10563122882567,123.96835671490197,91.44678781047314,32.52156890442883,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1973,81.71,67.45,10.77,3.49,3.65935644592502,2232.906283043033,1843.2202764808785,294.31404562934114,95.37196093281344
Uttar Pradesh,Indo_Gangetic_Plain,1974,105.3,57.52,12.79,35.0,4.26928025708201,2466.457895925788,1347.299697755473,299.5821129049461,819.8103167844498
Uttar Pradesh,Indo_Gangetic_Plain,1975,38.77,30.78,2.91,5.08,4.19889342115158,923.3385111586618,733.0502804607586,69.30397388371695,120.98425681418628
Uttar Pradesh,Indo_Gangetic_Plain,1976,247.18,186.0,22.5,38.68,4.45006531955297,5554.525209190197,4179.713928753849,505.61055589764305,869.2007245387038
Uttar Pradesh,Indo_Gangetic_Plain,1977,96.6,75.0,5.0,16.6,4.70092570737406,2054.914415015523,1595.4304464406234,106.36202976270823,353.1219388121914
Uttar Pradesh,Indo_Gangetic_Plain,1978,561.36,382.0,90.0,89.36,4.81658175141862,11654.738338753694,7930.935665889823,1868.545052172995,1855.257620690876
Uttar Pradesh,Indo_Gangetic_Plain,1979,53.49,51.77,1.72,0.0,5.57413581029161,959.6106341944632,928.7538330949217,30.856801099541535,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1980,366.19,190.12,100.12,75.95,6.21562524163142,5891.4427071199325,3058.742968070241,1610.7792234546212,1221.9205155950706
Uttar Pradesh,Indo_Gangetic_Plain,1981,604.98,365.0,122.78,117.2,6.88862716034943,8782.301406617455,5298.588405261944,1782.3580394467438,1701.3549619087667
Uttar Pradesh,Indo_Gangetic_Plain,1982,762.83,330.87,254.55,177.41,7.44632098471959,10244.38782004408,4443.402328196301,3418.466656518779,2382.5188353289986
Uttar Pradesh,Indo_Gangetic_Plain,1983,1009.33,624.69,129.13,255.51,8.08319436421132,12486.771374307797,7728.256575962607,1597.512000598779,3161.0027977464106
Uttar Pradesh,Indo_Gangetic_Plain,1984,464.06,260.37,21.49,182.2,8.72364467527372,5319.565586105664,2984.6470104174714,246.34199121969294,2088.5765844684997
Uttar Pradesh,Indo_Gangetic_Plain,1985,2400.94,967.53,248.08,1185.33,9.35120495613869,25675.193852145007,10346.5810506576,2652.9201441269392,12675.692657360467
Uttar Pradesh,Indo_Gangetic_Plain,1986,470.21,258.0,20.56,191.65,9.98609570765228,4708.647040501335,2583.5923022678053,205.88627028924833,1919.1684679442824
Uttar Pradesh,Indo_Gangetic_Plain,1987,288.25,128.33,38.94,120.98,10.9175880607911,2640.235172777833,1175.442774406173,356.67218604672615,1108.120212324934
Uttar Pradesh,Indo_Gangetic_Plain,1988,834.18,685.76,148.42,0.0,11.8163801753813,7059.522354722156,5803.469335124632,1256.0530195975236,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1989,0.0,0.0,0.0,0.0,12.8133055864533,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1990,566.27,481.76,60.52,23.99,14.1802679594129,3993.3660042306074,3397.3970123759646,426.79024242152394,169.17874943311895
Uttar Pradesh,Indo_Gangetic_Plain,1991,147.75,116.4,31.35,0.0,16.1303127348422,915.9772809664959,721.6227106903561,194.35457027613973,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1992,535.59,181.28,55.58,298.73,17.5764198477346,3047.207591988829,1031.381826165042,316.21911903272854,1699.6066467910582
Uttar Pradesh,Indo_Gangetic_Plain,1993,697.91,368.06,118.63,211.22,19.3097682064243,3614.284710925776,1906.081917014144,614.3522735841653,1093.850520327467
Uttar Pradesh,Indo_Gangetic_Plain,1994,643.72,295.2,37.12,311.4,21.2368917187623,3031.1403783788583,1390.0339273246736,174.79017405925435,1466.3162769949301
Uttar Pradesh,Indo_Gangetic_Plain,1995,0.0,0.0,0.0,0.0,23.1615279764214,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1996,748.0,678.0,70.0,0.0,24.9160179568326,3002.0848487744793,2721.14107950414,280.943769270339,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1997,0.0,0.0,0.0,0.0,26.5296468670007,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,1998,624.77,224.52,59.35,340.9,28.6547160249704,2180.339178568584,783.5359450233182,207.1212290091481,1189.6820045361176
Uttar Pradesh,Indo_Gangetic_Plain,1999,13.28,10.28,3.01,0.0,29.5339560481166,44.96519185700784,34.807392491719924,10.191658696505542,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2000,31.17,17.39,13.54,0.24,30.6104599330265,101.8279374703867,56.81064589701715,44.23324585656194,0.7840457168075973
Uttar Pradesh,Indo_Gangetic_Plain,2001,3315.43,44.75,17.85,3252.83,31.594774786071,10493.602256856895,141.63734447548163,56.49668377401894,10295.468228607395
Uttar Pradesh,Indo_Gangetic_Plain,2002,3.8,2.58,1.2,0.01,32.768736707346,11.596418970732328,7.873358143286686,3.6620270433891564,0.03051689202824297
Uttar Pradesh,Indo_Gangetic_Plain,2003,675.88,448.57,99.86,127.44,34.0361652784497,1985.7701197259707,1317.921676341183,293.3938038643479,374.4252590073352
Uttar Pradesh,Indo_Gangetic_Plain,2004,0.0,0.0,0.0,0.0,35.9848763872227,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2005,3.77,0.0,1.33,2.44,38.0079113271814,9.918987569579707,0.0,3.499271476801329,6.419716092778377
Uttar Pradesh,Indo_Gangetic_Plain,2006,0.0,0.0,0.0,0.0,41.2009324749758,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2007,0.0,0.0,0.0,0.0,44.062097550747,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2008,724.56,189.02,213.05,322.49,48.113153416174,1505.949929601637,392.8655400426486,442.81030211663466,670.2740874423539
Uttar Pradesh,Indo_Gangetic_Plain,2009,110.1,42.1,4.28,63.72,51.5004952392024,213.78435195355442,81.74678671430192,8.3105996944706,123.7269655447819
Uttar Pradesh,Indo_Gangetic_Plain,2010,0.0,0.0,0.0,0.0,56.9214532589359,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2011,1438.44,199.94,79.37,1159.13,61.8927332933406,2324.0854353329555,323.0427699038341,128.237994634727,1872.8046707943947
Uttar Pradesh,Indo_Gangetic_Plain,2012,117.88,6.98,11.2,99.7,66.8035425735272,176.45770786819514,10.448547683406874,16.76557794472163,149.24358224006667
Uttar Pradesh,Indo_Gangetic_Plain,2013,0.0,0.0,0.0,0.0,70.9363464075585,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2014,0.0,0.0,0.0,0.0,73.2997730356476,0.0,0.0,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2015,0.0,,,,74.9707059453487,0.0,,,
Uttar Pradesh,Indo_Gangetic_Plain,2016,123.78,123.78,,,77.3982386243201,159.92612002556064,159.92612002556064,,
Uttar Pradesh,Indo_Gangetic_Plain,2017,308.05,308.05,0.0,0.0,80.4703743512893,382.8116899956542,382.8116899956542,0.0,0.0
Uttar Pradesh,Indo_Gangetic_Plain,2018,547.42,230.36,13.72,303.34,83.5960370388638,654.8396543552709,275.5633019934972,16.41226125781725,362.8640911039565
Uttar Pradesh,Indo_Gangetic_Plain,2019,809.63,625.12,20.3,164.21,85.6069540558026,945.7526072849706,730.2210514259364,23.713026849159373,191.8185290098749
Uttar Pradesh,Indo_Gangetic_Plain,2020,602.96,176.38,5.27,421.31,89.7288072623215,671.9804022773321,196.5700931300183,5.87325315112369,469.53705599619013
Uttar Pradesh,Indo_Gangetic_Plain,2021,825.26,443.08,25.48,356.7,97.2255663027036,848.8096612681305,455.7237533803689,26.207098573918483,366.8788093138431
Uttar Pradesh,Indo_Gangetic_Plain,2022,465.84,454.98,10.86,,100.0,465.84,454.98,10.86,
Uttar Pradesh,Indo_Gangetic_Plain,2023,18.67,,1.67,17.0,103.511128102947,18.036708073968388,,1.6133531057057957,16.42335496826259
West Bengal,Indo_Gangetic_Plain,1953,0.16,0.05,0.01,0.1,,,,,
West Bengal,Indo_Gangetic_Plain,1954,10.6,7.6,1.0,2.0,,,,,
West Bengal,Indo_Gangetic_Plain,1955,1.5,0.5,0.0,1.0,,,,,
West Bengal,Indo_Gangetic_Plain,1956,7.75,7.42,0.0,0.33,,,,,
West Bengal,Indo_Gangetic_Plain,1957,0.01,0.01,0.0,0.0,,,,,
West Bengal,Indo_Gangetic_Plain,1958,5.85,5.55,0.3,0.0,,,,,
West Bengal,Indo_Gangetic_Plain,1959,51.22,44.0,7.22,0.0,,,,,
West Bengal,Indo_Gangetic_Plain,1960,0.0,0.0,0.0,0.0,1.4807409657796,0.0,0.0,0.0,0.0
West Bengal,Indo_Gangetic_Plain,1961,0.0,0.0,0.0,0.0,1.51250919184727,0.0,0.0,0.0,0.0
West Bengal,Indo_Gangetic_Plain,1962,6.27,6.17,0.02,0.08,1.57914454981879,397.0504157279012,390.71787321230477,1.2665085031193024,5.06603401247721
West Bengal,Indo_Gangetic_Plain,1963,0.16,0.15,0.01,0.0,1.71106034615808,9.35092677235231,8.76649384908029,0.5844329232720193,0.0
West Bengal,Indo_Gangetic_Plain,1964,1.29,0.73,0.12,0.44,1.85738469964291,69.45249415740358,39.30257421310434,6.460697130921262,23.689222813377963
West Bengal,Indo_Gangetic_Plain,1965,2.91,2.85,0.04,0.02,2.01155449102702,144.66423917327086,141.68147135526527,1.98851187867039,0.994255939335195
West Bengal,Indo_Gangetic_Plain,1966,1.76,1.59,0.15,0.02,2.2785019847826,77.24373345972433,69.78269102327369,6.583272738044687,0.8777696984059583
West Bengal,Indo_Gangetic_Plain,1967,23.89,19.62,2.39,1.88,2.4748223801352,965.3218021527221,792.7841673602514,96.57258715550464,75.96504763696598
West Bengal,Indo_Gangetic_Plain,1968,86.07,53.56,25.94,6.57,2.53459883367324,3395.8036615705364,2113.1549217348434,1023.4361215422299,259.2126182934638
West Bengal,Indo_Gangetic_Plain,1969,84.39,78.02,3.49,2.88,2.61933970726728,3221.8043259475835,2978.6132659133837,133.23968595280326,109.95137408139638
