region,year,P_ant,P_nat,PR,FAR,PR_boot_5,PR_boot_95,significant,n_boot_failed
Indo_Gangetic_Plain,1923,0.08166666666666667,0.07833333333333334,1.0425531914893615,0.04081632653061207,0.7902295285359802,1.4728535353535348,False,0
Indo_Gangetic_Plain,1924,0.08,0.08166666666666667,0.979591836734694,-0.02083333333333326,0.7121083718541346,1.3243243243243243,False,0
Indo_Gangetic_Plain,1925,0.08,0.08666666666666667,0.923076923076923,-0.08333333333333348,0.6981074481074482,1.2666666666666668,False,0
Indo_Gangetic_Plain,1926,0.08,0.08333333333333333,0.9600000000000001,-0.04166666666666652,0.7067629917435648,1.3250290697674418,False,0
Indo_Gangetic_Plain,1927,0.08,0.08,1.0,0.0,0.734625850340136,1.3637472283813747,False,0
Indo_Gangetic_Plain,1928,0.08,0.08166666666666667,0.979591836734694,-0.02083333333333326,0.7246126936531733,1.3432142857142855,False,0
Indo_Gangetic_Plain,1929,0.075,0.08666666666666667,0.8653846153846153,-0.15555555555555567,0.6612903225806451,1.155191570881226,False,0
Indo_Gangetic_Plain,1930,0.07,0.08666666666666667,0.8076923076923077,-0.23809523809523814,0.6060606060606061,1.0638991674375577,False,0
Indo_Gangetic_Plain,1931,0.07166666666666667,0.09166666666666666,0.7818181818181819,-0.2790697674418603,0.5789062500000001,1.0717032967032964,False,0
Indo_Gangetic_Plain,1932,0.075,0.08666666666666667,0.8653846153846153,-0.15555555555555567,0.6537927350427349,1.1666666666666667,False,0
Indo_Gangetic_Plain,1933,0.07666666666666666,0.08166666666666667,0.9387755102040816,-0.0652173913043479,0.6888706739526411,1.292821507760532,False,0
Indo_Gangetic_Plain,1934,0.075,0.08,0.9375,-0.06666666666666665,0.7048994038748138,1.2932661717921523,False,0
Indo_Gangetic_Plain,1935,0.07333333333333333,0.08333333333333333,0.88,-0.13636363636363646,0.6480936819172113,1.2105263157894735,False,0
Indo_Gangetic_Plain,1936,0.075,0.08333333333333333,0.9,-0.11111111111111116,0.66,1.240162162162162,False,0
Indo_Gangetic_Plain,1937,0.07833333333333334,0.09166666666666666,0.8545454545454546,-0.17021276595744683,0.6166666666666667,1.151088534107402,False,0
Indo_Gangetic_Plain,1938,0.08333333333333333,0.09,0.9259259259259259,-0.08000000000000007,0.6491228070175439,1.2980730630268966,False,0
Indo_Gangetic_Plain,1939,0.07833333333333334,0.08833333333333333,0.8867924528301887,-0.12765957446808507,0.6071135831381732,1.302325581395349,False,0
Indo_Gangetic_Plain,1940,0.07833333333333334,0.095,0.8245614035087719,-0.2127659574468086,0.5757575757575758,1.1456286266924565,False,0
Indo_Gangetic_Plain,1941,0.08333333333333333,0.1,0.8333333333333333,-0.20000000000000018,0.5768648018648018,1.1524599542334093,False,0
Indo_Gangetic_Plain,1942,0.08333333333333333,0.10166666666666667,0.8196721311475409,-0.2200000000000002,0.5506884057971014,1.1636363636363638,False,0
Indo_Gangetic_Plain,1943,0.08166666666666667,0.1,0.8166666666666667,-0.22448979591836737,0.5440546218487395,1.222222222222222,False,0
Indo_Gangetic_Plain,1944,0.08333333333333333,0.1,0.8333333333333333,-0.20000000000000018,0.546875,1.2448979591836735,False,0
Indo_Gangetic_Plain,1945,0.085,0.09833333333333333,0.8644067796610171,-0.1568627450980391,0.5756461675579323,1.2765957446808511,False,0
Indo_Gangetic_Plain,1946,0.08333333333333333,0.1,0.8333333333333333,-0.20000000000000018,0.5554804804804804,1.2402222222222221,False,0
Indo_Gangetic_Plain,1947,0.08333333333333333,0.105,0.7936507936507936,-0.26,0.5350740808487288,1.1641083916083914,False,0
